Time,Channel A,Channel B
(ms),(V),(mV)
0.23018197,0.20587790,0.05340739
0.23274197,0.20587790,-0.82857750
0.23530197,0.20587790,0.05340739
0.23786197,0.20587790,0.05340739
0.24042197,0.22333440,-0.38758500
0.24298197,0.20587790,-0.38758500
0.24554197,0.22333440,-0.38758500
0.24810197,0.22333440,-0.38758500
0.25066197,0.24085210,-0.38758500
0.25322197,0.24085210,-0.38758500
0.25578197,0.24085210,0.49287390
0.25834197,0.24085210,-0.38758500
0.26090197,0.24085210,0.05340739
0.26346197,0.24085210,-0.38758500
0.26602197,0.24085210,0.05340739
0.26858197,0.24085210,-0.38758500
0.27114197,0.24085210,-0.38758500
0.27370197,0.24085210,0.05340739
0.27626197,0.25830860,0.05340739
0.27882197,0.27582630,-0.38758500
0.28138197,0.27582630,0.05340739
0.28394197,0.25830860,0.49287390
0.28650197,0.27582630,-0.38758500
0.28906197,0.25830860,-0.38758500
0.29162197,0.27582630,0.05340739
0.29418197,0.27582630,-0.38758500
0.29674197,0.27582630,-0.82857750
0.29930197,0.27582630,0.05340739
0.30186196,0.27582630,0.05340739
0.30442196,0.29328290,-0.38758500
0.30698196,0.29328290,-0.82857750
0.30954196,0.31080050,-0.38758500
0.31210196,0.31080050,-0.38758500
0.31466196,0.29328290,-0.82857750
0.31722196,0.29328290,-0.82857750
0.31978196,0.31080050,-0.38758500
0.32234196,0.31080050,0.05340739
0.32490196,0.31080050,-0.38758500
0.32746196,0.31080050,0.05340739
0.33002196,0.31080050,0.05340739
0.33258196,0.31080050,-0.38758500
0.33514196,0.32825710,-0.38758500
0.33770196,0.31080050,0.05340739
0.34026196,0.32825710,-0.82857750
0.34282196,0.34577470,0.05340739
0.34538196,0.34577470,0.05340739
0.34794196,0.34577470,-0.38758500
0.35050196,0.34577470,-0.38758500
0.35306196,0.34577470,0.05340739
0.35562196,0.34577470,-0.38758500
0.35818196,0.36323130,0.05340739
0.36074196,0.36323130,-0.82857750
0.36330196,0.34577470,-0.38758500
0.36586196,0.36323130,0.05340739
0.36842196,0.36323130,-0.38758500
0.37098196,0.36323130,-0.82857750
0.37354196,0.36323130,0.49287390
0.37610196,0.38074890,0.05340739
0.37866196,0.38074890,-0.82857750
0.38122196,0.38074890,0.05340739
0.38378196,0.38074890,-0.82857750
0.38634196,0.38074890,0.05340739
0.38890196,0.38074890,-0.38758500
0.39146196,0.38074890,0.05340739
0.39402196,0.38074890,0.05340739
0.39658196,0.38074890,-0.82857750
0.39914196,0.39820550,0.49287390
0.40170196,0.39820550,-0.38758500
0.40426196,0.39820550,-0.38758500
0.40682196,0.39820550,-0.38758500
0.40938196,0.41572310,0.05340739
0.41194196,0.41572310,-0.82857750
0.41450196,0.41572310,-0.38758500
0.41706196,0.41572310,-0.38758500
0.41962196,0.41572310,0.05340739
0.42218196,0.41572310,-0.38758500
0.42474196,0.43317970,0.05340739
0.42730196,0.43317970,0.05340739
0.42986196,0.43317970,-0.82857750
0.43242196,0.43317970,-0.38758500
0.43498196,0.43317970,0.05340739
0.43754196,0.43317970,0.05340739
